timestamp,session_id,ear_left,ear_right,ear_mean,mar,perclos,eye_closed_duration,yawn_duration,pitch,yaw,roll,label
1.5,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
1.5666666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
1.6333333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
1.7,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
1.7666666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
1.8333333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
1.9,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
1.9666666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.033333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.1,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.1666666666666665,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.2333333333333334,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.3,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.3666666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.433333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.5,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.566666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.6333333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.7,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.7666666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.8333333333333335,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.9,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
2.966666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.033333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.1,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.1666666666666665,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.2333333333333334,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.3,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.3666666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.433333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.5,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.566666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.6333333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.7,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.7666666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.8333333333333335,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.9,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
3.966666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.033333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.1,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.166666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.233333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.3,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.366666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.433333333333334,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.5,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.566666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.633333333333334,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.7,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.766666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.833333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.9,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
4.966666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.033333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.1,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.166666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.233333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.3,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.366666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.433333333333334,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.5,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.566666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.633333333333334,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.7,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.766666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.833333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.9,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
5.966666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.033333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.1,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.166666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.233333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.3,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.366666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.433333333333334,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.5,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.566666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.633333333333334,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.7,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.766666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.833333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.9,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
6.966666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.033333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.1,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.166666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.233333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.3,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.366666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.433333333333334,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.5,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.566666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.633333333333334,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.7,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.766666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.833333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.9,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
7.966666666666667,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
8.033333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
8.1,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
8.166666666666666,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
8.233333333333333,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
8.3,demo-01,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.03333333333333333,demo-02,0.05,0.05,0.05,0.083333,100,0.033333,0,85.334,1.6278,155.88,drowsy
0.1,demo-02,0.05,0.05,0.05,0.083333,100,0.1,0,85.334,1.6278,155.88,drowsy
0.16666666666666666,demo-02,0.05,0.05,0.05,0.083333,100,0.16667,0,85.334,1.6278,155.88,drowsy
0.23333333333333334,demo-02,0.05,0.05,0.05,0.083333,100,0.23333,0,85.334,1.6278,155.88,drowsy
0.3,demo-02,0.05,0.05,0.05,0.083333,100,0.3,0,85.334,1.6278,155.88,drowsy
0.36666666666666664,demo-02,0.05,0.05,0.05,0.083333,100,0.36667,0,85.334,1.6278,155.88,drowsy
0.43333333333333335,demo-02,0.05,0.05,0.05,0.083333,100,0.43333,0,85.334,1.6278,155.88,drowsy
0.5,demo-02,0.05,0.05,0.05,0.083333,100,0.5,0,85.334,1.6278,155.88,drowsy
0.5666666666666667,demo-02,0.05,0.05,0.05,0.083333,100,0.56667,0,85.334,1.6278,155.88,drowsy
0.6333333333333333,demo-02,0.05,0.05,0.05,0.083333,100,0.63333,0,85.334,1.6278,155.88,drowsy
0.7,demo-02,0.05,0.05,0.05,0.083333,100,0.7,0,85.334,1.6278,155.88,drowsy
0.7666666666666667,demo-02,0.05,0.05,0.05,0.083333,100,0.76667,0,85.334,1.6278,155.88,drowsy
0.8333333333333334,demo-02,0.05,0.05,0.05,0.083333,100,0.83333,0,85.334,1.6278,155.88,drowsy
0.9,demo-02,0.05,0.05,0.05,0.083333,100,0.9,0,85.334,1.6278,155.88,drowsy
0.9666666666666667,demo-02,0.05,0.05,0.05,0.083333,100,0.96667,0,85.334,1.6278,155.88,drowsy
1.0333333333333334,demo-02,0.05,0.05,0.05,0.083333,100,1.0333,0,85.334,1.6278,155.88,drowsy
1.1,demo-02,0.05,0.05,0.05,0.083333,100,1.1,0,85.334,1.6278,155.88,drowsy
1.1666666666666667,demo-02,0.05,0.05,0.05,0.083333,100,1.1667,0,85.334,1.6278,155.88,drowsy
1.2333333333333334,demo-02,0.05,0.05,0.05,0.083333,100,1.2333,0,85.334,1.6278,155.88,drowsy
1.3,demo-02,0.05,0.05,0.05,0.083333,100,1.3,0,85.334,1.6278,155.88,drowsy
1.3666666666666667,demo-02,0.05,0.05,0.05,0.083333,100,1.3667,0,85.334,1.6278,155.88,drowsy
1.4333333333333333,demo-02,0.05,0.05,0.05,0.083333,100,1.4333,0,85.334,1.6278,155.88,drowsy
1.5,demo-02,0.05,0.05,0.05,0.083333,100,1.5,0,85.334,1.6278,155.88,drowsy
1.5666666666666667,demo-02,0.05,0.05,0.05,0.083333,100,1.5667,0,85.334,1.6278,155.88,drowsy
1.6333333333333333,demo-02,0.05,0.05,0.05,0.083333,100,1.6333,0,85.334,1.6278,155.88,drowsy
1.7,demo-02,0.05,0.05,0.05,0.083333,100,1.7,0,85.334,1.6278,155.88,drowsy
1.7666666666666666,demo-02,0.05,0.05,0.05,0.083333,100,1.7667,0,85.334,1.6278,155.88,drowsy
1.8333333333333333,demo-02,0.05,0.05,0.05,0.083333,100,1.8333,0,85.334,1.6278,155.88,drowsy
1.9,demo-02,0.05,0.05,0.05,0.083333,100,1.9,0,85.334,1.6278,155.88,drowsy
1.9666666666666666,demo-02,0.05,0.05,0.05,0.083333,100,1.9667,0,85.334,1.6278,155.88,drowsy
2.033333333333333,demo-02,0.05,0.05,0.05,0.083333,100,2.0333,0,85.334,1.6278,155.88,drowsy
2.1,demo-02,0.05,0.05,0.05,0.083333,100,2.1,0,85.334,1.6278,155.88,drowsy
2.1666666666666665,demo-02,0.05,0.05,0.05,0.083333,100,2.1667,0,85.334,1.6278,155.88,drowsy
2.2333333333333334,demo-02,0.05,0.05,0.05,0.083333,100,2.2333,0,85.334,1.6278,155.88,drowsy
2.3,demo-02,0.05,0.05,0.05,0.083333,100,2.3,0,85.334,1.6278,155.88,drowsy
2.3666666666666667,demo-02,0.05,0.05,0.05,0.083333,100,2.3667,0,85.334,1.6278,155.88,drowsy
2.433333333333333,demo-02,0.05,0.05,0.05,0.083333,100,2.4333,0,85.334,1.6278,155.88,drowsy
2.5,demo-02,0.05,0.05,0.05,0.083333,100,2.5,0,85.334,1.6278,155.88,drowsy
2.566666666666667,demo-02,0.05,0.05,0.05,0.083333,100,2.5667,0,85.334,1.6278,155.88,drowsy
2.6333333333333333,demo-02,0.05,0.05,0.05,0.083333,100,2.6333,0,85.334,1.6278,155.88,drowsy
2.7,demo-02,0.05,0.05,0.05,0.083333,100,2.7,0,85.334,1.6278,155.88,drowsy
2.7666666666666666,demo-02,0.05,0.05,0.05,0.083333,100,2.7667,0,85.334,1.6278,155.88,drowsy
2.8333333333333335,demo-02,0.05,0.05,0.05,0.083333,100,2.8333,0,85.334,1.6278,155.88,drowsy
2.9,demo-02,0.05,0.05,0.05,0.083333,100,2.9,0,85.334,1.6278,155.88,drowsy
2.966666666666667,demo-02,0.05,0.05,0.05,0.083333,100,2.9667,0,85.334,1.6278,155.88,drowsy
3.033333333333333,demo-02,0.05,0.05,0.05,0.083333,100,3.0333,0,85.334,1.6278,155.88,drowsy
3.1,demo-02,0.05,0.05,0.05,0.083333,100,3.1,0,85.334,1.6278,155.88,drowsy
3.1666666666666665,demo-02,0.05,0.05,0.05,0.083333,100,3.1667,0,85.334,1.6278,155.88,drowsy
3.2333333333333334,demo-02,0.05,0.05,0.05,0.083333,100,3.2333,0,85.334,1.6278,155.88,drowsy
3.3,demo-02,0.05,0.05,0.05,0.083333,100,3.3,0,85.334,1.6278,155.88,drowsy
3.3666666666666667,demo-02,0.05,0.05,0.05,0.083333,100,3.3667,0,85.334,1.6278,155.88,drowsy
3.433333333333333,demo-02,0.05,0.05,0.05,0.083333,100,3.4333,0,85.334,1.6278,155.88,drowsy
3.5,demo-02,0.05,0.05,0.05,0.083333,100,3.5,0,85.334,1.6278,155.88,drowsy
3.566666666666667,demo-02,0.05,0.05,0.05,0.083333,100,3.5667,0,85.334,1.6278,155.88,drowsy
3.6333333333333333,demo-02,0.05,0.05,0.05,0.083333,100,3.6333,0,85.334,1.6278,155.88,drowsy
3.7,demo-02,0.05,0.05,0.05,0.083333,100,3.7,0,85.334,1.6278,155.88,drowsy
3.7666666666666666,demo-02,0.05,0.05,0.05,0.083333,100,3.7667,0,85.334,1.6278,155.88,drowsy
3.8333333333333335,demo-02,0.05,0.05,0.05,0.083333,100,3.8333,0,85.334,1.6278,155.88,drowsy
3.9,demo-02,0.05,0.05,0.05,0.083333,100,3.9,0,85.334,1.6278,155.88,drowsy
3.966666666666667,demo-02,0.05,0.05,0.05,0.083333,100,3.9667,0,85.334,1.6278,155.88,drowsy
4.033333333333333,demo-02,0.05,0.05,0.05,0.083333,100,4.0333,0,85.334,1.6278,155.88,drowsy
4.1,demo-02,0.05,0.05,0.05,0.083333,100,4.1,0,85.334,1.6278,155.88,drowsy
4.166666666666667,demo-02,0.05,0.05,0.05,0.083333,100,4.1667,0,85.334,1.6278,155.88,drowsy
4.233333333333333,demo-02,0.05,0.05,0.05,0.083333,100,4.2333,0,85.334,1.6278,155.88,drowsy
4.3,demo-02,0.05,0.05,0.05,0.083333,100,4.3,0,85.334,1.6278,155.88,drowsy
4.366666666666666,demo-02,0.05,0.05,0.05,0.083333,100,4.3667,0,85.334,1.6278,155.88,drowsy
4.433333333333334,demo-02,0.05,0.05,0.05,0.083333,100,4.4333,0,85.334,1.6278,155.88,drowsy
4.5,demo-02,0.05,0.05,0.05,0.083333,100,4.5,0,85.334,1.6278,155.88,drowsy
4.566666666666666,demo-02,0.05,0.05,0.05,0.083333,100,4.5667,0,85.334,1.6278,155.88,drowsy
4.633333333333334,demo-02,0.05,0.05,0.05,0.083333,100,4.6333,0,85.334,1.6278,155.88,drowsy
4.7,demo-02,0.05,0.05,0.05,0.083333,100,4.7,0,85.334,1.6278,155.88,drowsy
4.766666666666667,demo-02,0.05,0.05,0.05,0.083333,100,4.7667,0,85.334,1.6278,155.88,drowsy
4.833333333333333,demo-02,0.05,0.05,0.05,0.083333,100,4.8333,0,85.334,1.6278,155.88,drowsy
4.9,demo-02,0.05,0.05,0.05,0.083333,100,4.9,0,85.334,1.6278,155.88,drowsy
4.966666666666667,demo-02,0.05,0.05,0.05,0.083333,100,4.9667,0,85.334,1.6278,155.88,drowsy
5.033333333333333,demo-02,0.05,0.05,0.05,0.083333,100,5.0333,0,85.334,1.6278,155.88,drowsy
5.1,demo-02,0.05,0.05,0.05,0.083333,100,5.1,0,85.334,1.6278,155.88,drowsy
5.166666666666667,demo-02,0.05,0.05,0.05,0.083333,100,5.1667,0,85.334,1.6278,155.88,drowsy
5.233333333333333,demo-02,0.05,0.05,0.05,0.083333,100,5.2333,0,85.334,1.6278,155.88,drowsy
5.3,demo-02,0.05,0.05,0.05,0.083333,100,5.3,0,85.334,1.6278,155.88,drowsy
5.366666666666666,demo-02,0.05,0.05,0.05,0.083333,100,5.3667,0,85.334,1.6278,155.88,drowsy
5.433333333333334,demo-02,0.05,0.05,0.05,0.083333,100,5.4333,0,85.334,1.6278,155.88,drowsy
5.5,demo-02,0.05,0.05,0.05,0.083333,100,5.5,0,85.334,1.6278,155.88,drowsy
5.566666666666666,demo-02,0.05,0.05,0.05,0.083333,100,5.5667,0,85.334,1.6278,155.88,drowsy
5.633333333333334,demo-02,0.05,0.05,0.05,0.083333,100,5.6333,0,85.334,1.6278,155.88,drowsy
5.7,demo-02,0.05,0.05,0.05,0.083333,100,5.7,0,85.334,1.6278,155.88,drowsy
5.766666666666667,demo-02,0.05,0.05,0.05,0.083333,100,5.7667,0,85.334,1.6278,155.88,drowsy
5.833333333333333,demo-02,0.05,0.05,0.05,0.083333,100,5.8333,0,85.334,1.6278,155.88,drowsy
5.9,demo-02,0.05,0.05,0.05,0.083333,100,5.9,0,85.334,1.6278,155.88,drowsy
5.966666666666667,demo-02,0.05,0.05,0.05,0.083333,100,5.9667,0,85.334,1.6278,155.88,drowsy
6.033333333333333,demo-02,0.05,0.05,0.05,0.083333,100,6.0333,0,85.334,1.6278,155.88,drowsy
6.1,demo-02,0.05,0.05,0.05,0.083333,100,6.1,0,85.334,1.6278,155.88,drowsy
6.166666666666667,demo-02,0.05,0.05,0.05,0.083333,100,6.1667,0,85.334,1.6278,155.88,drowsy
6.233333333333333,demo-02,0.05,0.05,0.05,0.083333,100,6.2333,0,85.334,1.6278,155.88,drowsy
6.3,demo-02,0.05,0.05,0.05,0.083333,100,6.3,0,85.334,1.6278,155.88,drowsy
6.366666666666666,demo-02,0.05,0.05,0.05,0.083333,100,6.3667,0,85.334,1.6278,155.88,drowsy
6.433333333333334,demo-02,0.05,0.05,0.05,0.083333,100,6.4333,0,85.334,1.6278,155.88,drowsy
6.5,demo-02,0.05,0.05,0.05,0.083333,100,6.5,0,85.334,1.6278,155.88,drowsy
6.566666666666666,demo-02,0.05,0.05,0.05,0.083333,100,6.5667,0,85.334,1.6278,155.88,drowsy
6.633333333333334,demo-02,0.05,0.05,0.05,0.083333,100,6.6333,0,85.334,1.6278,155.88,drowsy
6.7,demo-02,0.05,0.05,0.05,0.083333,100,6.7,0,85.334,1.6278,155.88,drowsy
6.766666666666667,demo-02,0.05,0.05,0.05,0.083333,100,6.7667,0,85.334,1.6278,155.88,drowsy
6.833333333333333,demo-02,0.05,0.05,0.05,0.083333,100,6.8333,0,85.334,1.6278,155.88,drowsy
6.9,demo-02,0.05,0.05,0.05,0.083333,100,6.9,0,85.334,1.6278,155.88,drowsy
6.966666666666667,demo-02,0.05,0.05,0.05,0.083333,100,6.9667,0,85.334,1.6278,155.88,drowsy
7.033333333333333,demo-02,0.05,0.05,0.05,0.083333,100,7.0333,0,85.334,1.6278,155.88,drowsy
7.1,demo-02,0.05,0.05,0.05,0.083333,100,7.1,0,85.334,1.6278,155.88,drowsy
7.166666666666667,demo-02,0.05,0.05,0.05,0.083333,100,7.1667,0,85.334,1.6278,155.88,drowsy
7.233333333333333,demo-02,0.05,0.05,0.05,0.083333,100,7.2333,0,85.334,1.6278,155.88,drowsy
7.3,demo-02,0.05,0.05,0.05,0.083333,100,7.3,0,85.334,1.6278,155.88,drowsy
7.366666666666666,demo-02,0.05,0.05,0.05,0.083333,100,7.3667,0,85.334,1.6278,155.88,drowsy
7.433333333333334,demo-02,0.05,0.05,0.05,0.083333,100,7.4333,0,85.334,1.6278,155.88,drowsy
7.5,demo-02,0.05,0.05,0.05,0.083333,100,7.5,0,85.334,1.6278,155.88,drowsy
7.566666666666666,demo-02,0.05,0.05,0.05,0.083333,100,7.5667,0,85.334,1.6278,155.88,drowsy
7.633333333333334,demo-02,0.05,0.05,0.05,0.083333,100,7.6333,0,85.334,1.6278,155.88,drowsy
7.7,demo-02,0.05,0.05,0.05,0.083333,100,7.7,0,85.334,1.6278,155.88,drowsy
7.766666666666667,demo-02,0.05,0.05,0.05,0.083333,100,7.7667,0,85.334,1.6278,155.88,drowsy
7.833333333333333,demo-02,0.05,0.05,0.05,0.083333,100,7.8333,0,85.334,1.6278,155.88,drowsy
7.9,demo-02,0.05,0.05,0.05,0.083333,100,7.9,0,85.334,1.6278,155.88,drowsy
7.966666666666667,demo-02,0.05,0.05,0.05,0.083333,100,7.9667,0,85.334,1.6278,155.88,drowsy
8.033333333333333,demo-02,0.05,0.05,0.05,0.083333,100,8.0333,0,85.334,1.6278,155.88,drowsy
8.1,demo-02,0.05,0.05,0.05,0.083333,100,8.1,0,85.334,1.6278,155.88,drowsy
8.166666666666666,demo-02,0.05,0.05,0.05,0.083333,100,8.1667,0,85.334,1.6278,155.88,drowsy
8.233333333333333,demo-02,0.05,0.05,0.05,0.083333,100,8.2333,0,85.334,1.6278,155.88,drowsy
8.3,demo-02,0.05,0.05,0.05,0.083333,100,8.3,0,85.334,1.6278,155.88,drowsy
0.03333333333333333,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.1,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.16666666666666666,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.23333333333333334,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.3,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.36666666666666664,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.43333333333333335,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.5,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.5666666666666667,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.6333333333333333,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
0.7,demo-03,0.3,0.3,0.3,0.083333,0,0,0,85.334,1.6278,155.88,alert
